101.50138092071282,101.50138092247546,101.47621920978699,101.42511878311501,101.34617036739894,101.2364251214712,101.09205435252683
105.42562866178407,105.42562865965486,105.45671798708436,105.51825916281815,105.60861887446211,105.72506215299671,105.86358747975163
101.50137329102576,100.90137342895646,100.26137310073348,99.58135713650057,98.86111067432476,98.10001606282083,97.2973047525782
105.42562103275579,105.42521420838533,105.42564103933931,105.42468432137741,105.41870189171499,105.40429017234153,105.3798152525628
101.50137329102566,100.10137361285103,98.6613915785877,97.1813680715972,95.66123412202838,94.10104285454148,92.50034062208447
105.42562103272311,105.4246717756872,105.43374557546127,105.44277062904474,105.4374736400016,105.41146314647877,105.37225887301805
101.50137329100751,101.3013733370047,101.06137326273677,100.78137317382239,100.46137342198057,100.10137248455487,99.70136955139085
105.42562103271528,105.42548542456359,105.42528694255346,105.42500226408808,105.4246004566726,105.42404709461697,105.42331126621373
101.50137329105621,101.50137329106971,101.46137330091736,101.38137332115718,101.2613733524054,101.10137339446251,100.9013734457172
105.42562103271493,105.425621032715,105.42559391108503,105.42553955482514,105.4254576780041,105.42534782378029,105.42520938039624
101.5013732910563,101.50137329106964,101.46137330091672,101.38137332111287,101.26137335254798,101.10137339673608,100.9013734565715
105.42562103271487,105.42562103271487,105.42559391108485,105.42553967150968,105.42545832309928,105.42534987977483,105.42521435980531
101.50137329105614,101.50137329106975,101.46137330091807,101.38137332111265,101.26137335253523,101.10137339668941,100.90137345646029
105.42562103271487,105.42562103271487,105.42559391108485,105.42553967675572,105.42545835210092,105.42534997220096,105.42521458364195
101.50137329105614,101.50137329106977,101.46137330091807,101.38137332111249,101.2613733525343,101.10137339668653,100.90137345645343
105.42562103271487,105.42562103271487,105.42559391108485,105.4255396769915,105.42545835340458,105.42534997635568,105.42521459370388
101.50137329105603,101.50137329106981,101.4613733009189,101.3813733211145,101.26137335253787,101.10137339669193,100.90137345646083
105.42562103271487,105.42562103271487,105.42559391108486,105.42553967700212,105.42545835346324,105.42534997654252,105.42521459415636
101.50137329105603,101.5013732910698,101.46137330091892,101.38137332111461,101.26137335253806,101.1013733966922,100.90137345646124
105.42562103271486,105.42562103271486,105.42559391108483,105.42553967700258,105.42545835346584,105.4253499765509,105.42521459417668
101.50137329105618,101.50137329106974,101.46137330091769,101.3813733211116,101.26137335253274,101.10137339668418,100.9013734564502
105.42562103271487,105.42562103271486,105.42559391108486,105.42553967700262,105.42545835346596,105.42534997655123,105.42521459417742
101.5013732910561,101.50137329106977,101.4613733009183,101.38137332111306,101.26137335253533,101.10137339668805,100.90137345645545
105.42562103271487,105.42562103271487,105.42559391108485,105.42553967700263,105.425458353466,105.42534997655129,105.42521459417756
101.50137329105624,101.50137329106971,101.46137330091724,101.38137332111046,101.26137335253074,101.10137339668107,100.90137345644577
105.42562103271484,105.42562103271487,105.42559391108486,105.42553967700263,105.42545835346594,105.42534997655119,105.42521459417735
101.50137329105593,101.50137329106988,101.46137330091956,101.38137332111613,101.26137335254069,101.10137339669609,100.90137345646647
105.42562103271489,105.4256210327149,105.42559391108489,105.42553967700266,105.42545835346603,105.42534997655139,105.42521459417779
101.50137329105605,101.50137329106981,101.46137330091881,101.3813733211143,101.26137335253749,101.10137339669132,100.90137345645999
105.42562103271487,105.42562103271487,105.42559391108486,105.42553967700265,105.42545835346603,105.42534997655135,105.42521459417766
101.50137329105583,101.50137329106992,101.46137330092029,101.38137332111792,101.26137335254391,101.10137339670105,100.90137345647352
105.42562103271487,105.42562103271489,105.42559391108487,105.42553967700266,105.42545835346608,105.42534997655149,105.42521459417796
101.50137329105573,101.50137329107,101.4613733009212,101.38137332112007,101.26137335254762,101.1013733967066,100.90137345648112
105.42562103271487,105.42562103271487,105.42559391108485,105.42553967700262,105.42545835346604,105.4253499765515,105.42521459417804
101.50137329105603,101.50137329106987,101.46137330091898,101.38137332111464,101.26137335253807,101.10137339669214,100.901373456461
105.42562103271487,105.42562103271489,105.42559391108487,105.42553967700265,105.42545835346601,105.42534997655136,105.4252145941777
101.50137329105605,101.50137329106978,101.46137330091855,101.38137332111367,101.26137335253644,101.10137339668975,100.90137345645786
105.42562103271487,105.42562103271489,105.42559391108485,105.42553967700262,105.42545835346598,105.4253499765513,105.42521459417758
101.50137329105586,101.50137329106994,101.46137330092033,101.38137332111793,101.26137335254386,101.10137339670091,100.90137345647321
105.42562103271487,105.42562103271489,105.42559391108487,105.42553967700266,105.42545835346606,105.42534997655146,105.4252145941779
101.50137329105588,101.50137329106991,101.46137330091997,101.38137332111711,101.26137335254242,101.10137339669872,100.90137345647018
105.42562103271486,105.42562103271487,105.42559391108486,105.42553967700263,105.42545835346603,105.42534997655142,105.42521459417787
101.50137329105607,101.5013732910698,101.46137330091874,101.38137332111413,101.26137335253719,101.1013733966909,100.90137345645944
105.42562103271486,105.42562103271486,105.42559391108485,105.42553967700263,105.425458353466,105.42534997655135,105.42521459417765
101.50137329105584,101.50137329106994,101.46137330092034,101.38137332111795,101.2613733525439,101.10137339670099,100.90137345647335
105.42562103271487,105.4256210327149,105.42559391108486,105.42553967700263,105.42545835346603,105.42534997655143,105.42521459417792
101.50137329105625,101.50137329106967,101.46137330091702,101.38137332111,101.26137335252997,101.10137339667997,100.90137345644428
105.42562103271487,105.4256210327149,105.42559391108486,105.42553967700262,105.42545835346596,105.42534997655122,105.42521459417735
101.50137329105607,101.50137329106977,101.46137330091852,101.3813733211136,101.26137335253627,101.1013733966895,100.90137345645749
105.42562103271487,105.42562103271489,105.42559391108486,105.42553967700262,105.42545835346598,105.4253499765513,105.42521459417758
101.50137329105584,101.50137329106994,101.46137330092036,101.38137332111802,101.26137335254401,101.1013733967011,100.90137345647338
105.42562103271487,105.4256210327149,105.42559391108486,105.42553967700265,105.42545835346604,105.42534997655144,105.42521459417792
101.44855499268955,100.648555177467,99.80855537058876,98.92855557284739,98.00855578529352,97.04855600915921,96.04855624653455
105.4255828857422,105.42503917481592,105.42446966965602,105.42387382159544,105.42325099761567,105.42260086197356,105.42192329745677
101.23651885988154,99.43651928842274,97.59651970944573,95.71652013527024,93.79652057374624,91.83652102627612,89.83652149160672
105.42543792724611,105.4241958822755,105.42295102236226,105.4216855177611,105.42038787424192,105.41905606009254,105.41769198807367
100.89566040039124,98.39566101641354,95.89566157614416,93.4079789591782,90.93995858262134,88.47428108436628,85.99833718107797
105.42520141601561,105.42344639300143,105.4217734448338,105.42011759021017,105.41845200376726,105.41677188295441,105.41508330045609
100.45341491699308,97.95341554664415,95.48163848318508,93.04986140329515,90.63817114866107,88.21400889210516,85.76147362834044
105.42491149902342,105.42313716809609,105.42149203308296,105.41988372816652,105.41825461193436,105.41659645549024,105.41492019720376
99.93203735351952,97.43203798885696,94.93203853340277,92.46090767310976,90.01393502700734,87.56505582937281,85.09892710478448
105.42453002929689,105.42274770888837,105.42109790381369,105.41947575986384,105.41782882663298,105.4161558314819,105.41446770174171
99.36656951904348,96.86657014539176,94.36657069262516,91.87171516255795,89.39457326661223,86.92161604436733,84.44141901736596
105.42414093017578,105.42237125977923,105.42071712128659,105.41906898558426,105.4174011180977,105.41571675268952,105.41402094944453
98.79053497314503,96.290535580783,93.82761255892414,91.40468952646779,89.000442959171,86.58145839011863,84.13178424685454
105.42374420166016,105.42200116286789,105.42036922407834,105.41876598346725,105.41714143203433,105.41548724389375,105.41380867104687
98.2336730957032,95.73367368035208,93.2382799115299,90.77906100608996,88.34471519564012,85.90530816106055,83.44456145374397
105.42335510253906,105.42164535325253,105.41998148189289,105.4183359233759,105.41668768454568,105.41502437046591,105.41334306245015
97.71601104736071,95.2160116108033,92.71601217548537,90.22627112140695,87.75563302022753,85.28786641082918,82.81070215895079
105.42300415039062,105.42132569323971,105.4196453399017,105.41795906789518,105.41628090159428,105.414601401698,105.41291394541196
97.23494720459038,94.73494775558845,92.2657710426458,89.8365943250031,87.42709017418483,85.0044485951537,82.55275391757455
105.42271423339844,105.42105441837097,105.41936468799928,105.41769487213585,105.41605215873557,105.4144062473709,105.41273948943075
96.79277038574364,94.29277092881449,91.79277151748155,89.31549672299522,86.86071139882338,84.40559716291573,81.93582540491808
105.42241668701172,105.42076885620656,105.41905328447994,105.41734422236837,105.41566648946747,105.41399713232936,105.4123205921491
96.39475250244253,93.89475304288338,91.43123638325335,89.0077197229243,86.60297394121783,84.18364205833993,81.73377594621996
105.42212677001955,105.42048293395517,105.41879985798823,105.4171311049735,105.41548903776503,105.41384548235295,105.41218355255727
96.02921295166117,93.6292134721666,91.18921403884717,88.75634304886893,86.3485398859284,83.94246326607013,81.50677684209595
105.42187500000001,105.4202943607441,105.41863241119889,105.41696312743431,105.41531808104408,105.41368116578137,105.4120287009257
95.69451904296925,93.49451952164353,91.2545200501769,88.99634941180535,86.71920100498717,84.40205259480292,82.04490419077425
105.42167663574217,105.420225372843,105.41868668731685,105.41711801486137,105.41555765013179,105.41398923899035,105.41239826058106
95.3762664794935,93.17626696126565,90.93626749373779,88.65626804465097,86.33738444517172,83.98228214612945,81.58717985033928
105.42147827148438,105.42002232142269,105.41847785863385,105.41689307159794,105.41529998173138,105.41370296361235,105.41208831161327
95.04953765869222,92.84953814746851,90.60953869143076,88.33749551444224,86.04518579364118,83.7144303524233,81.3436749136596
105.4212875366211,105.41982104044385,105.41826018229699,105.41666590404058,105.41508890898615,105.41351578147406,105.41192614135377
94.72267150878623,92.52267200382737,90.28918156865981,88.04844437164694,85.7867962700816,83.48514814750338,81.14350002938053
